Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
4.9095118045806885	0	-170.3360043558888	-9.202034318678974	66.02658419345958	-25.98751007253592	-363.2268672567016	20.0	0.0	1020	10020	-182.60106858360209	-9.597696790389115
9.081156015396118	1	-169.2935948626128	-9.288126035880891	65.72540914014792	-32.878868158029086	-322.6363283953751	20.0	0.0	1020	20040	-160.8104987157069	-8.731696563442965
13.279459476470947	2	-167.36668210322168	-9.08852325262757	70.47369332561915	-33.01434060857539	-425.94356888694216	20.0	0.0	1020	30060	-181.01613353024464	-10.144747423642853
17.450467824935913	3	-165.98174358607346	-9.00148518971819	67.13839496443055	-38.31918081279846	-355.4520696822735	20.0	0.0	1020	40080	-131.4845292374978	-6.862403181842855
21.683504343032837	4	-164.860016008844	-8.673122870381325	66.07144262444338	-31.297741893558086	-388.8551891905949	20.0	0.0	1020	50100	-189.64639532004267	-10.133735228721747
25.721449613571167	5	-162.2256693736413	-8.469548802680093	64.89394066597077	-26.208723693660833	-331.1758200829817	20.0	0.0	1020	60120	-164.99911359124408	-8.111863576678381
29.93275260925293	6	-161.89132519032876	-8.587686812747965	65.6519000120237	-26.934819279530775	-335.13685801688075	20.0	0.0	1020	70140	-154.5957109956258	-7.990585260310066
34.048389196395874	7	-154.13028215493776	-8.308846997268951	70.78077395419558	-25.810286313210646	-384.845047855787	20.0	0.0	1020	80160	-161.86001579747023	-8.203174212526854
38.435428857803345	8	-162.24900119884276	-8.45202292055489	69.11207177792913	-30.080407044205025	-351.3024496369022	20.0	0.0	1020	90180	-178.24055177798803	-9.015016647650203
42.35534477233887	9	-168.78290282183784	-8.867152291515373	78.18476433613354	-28.950246873280143	-401.16472181265874	20.0	0.0	1020	100200	-166.0832205810876	-7.86656295525399
46.41817545890808	10	-159.59759125607036	-8.089380083655016	70.26204307956414	-19.685541020055368	-377.31848560050895	20.0	0.0	1020	110220	-160.37021959752312	-8.551814495625521
50.54853439331055	11	-155.801673531573	-7.758319499924322	63.05257578144476	-25.534459417293096	-381.6009717817767	20.0	0.0	1020	120240	-165.5259633939848	-8.71329137680118
54.71971845626831	12	-160.03165790896523	-7.914278788888573	66.66951906723568	-22.617036689501308	-345.15973726519957	20.0	0.0	1020	130260	-168.45495370259118	-8.647800843811687
58.87197828292847	13	-166.08021823398244	-8.381840859203942	66.09130001363724	-23.92898229790691	-388.5884375107634	20.0	0.0	1020	140280	-129.19902533295962	-6.039694408031228
63.050352811813354	14	-156.4861453925703	-7.991521738132151	69.83507276635378	-23.69212878388073	-365.93652526280397	20.0	0.0	1020	150300	-129.91090028607928	-6.422668969448143
67.24412536621094	15	-157.20227644379855	-7.845446314755022	71.38014474879625	-19.186823264407597	-416.7526499045037	19.994011976047904	0.10927118317900993	1020	160320	-169.22132737382887	-8.672219703886928
71.47909259796143	16	-159.55417054553052	-7.936965460812173	73.78373226331904	-24.965665259748306	-400.00550461733746	20.0	0.0	1020	170340	-143.35245871330608	-7.142476811086943
75.7550847530365	17	-149.0078663168983	-7.741429957159367	74.49159430365756	-19.844383592916355	-500.69601244519686	20.0	0.0	1020	180360	-154.83316701867085	-8.286320419868943
79.88118767738342	18	-157.83084881115923	-7.955910927215923	76.42982316277629	-18.386313977497913	-429.09497576896223	20.0	0.0	1020	190380	-137.9381310318667	-6.974250132871931
84.08196091651917	19	-153.91648601223017	-7.656134614803993	71.63624471696764	-23.871613138395027	-456.72781528386975	20.0	0.0	1020	200400	-166.26740740645187	-8.868821701643181
88.0918276309967	20	-152.698552006565	-7.484249627505026	72.49259966022693	-15.962743796734534	-385.25841258612326	20.0	0.0	1020	210420	-164.2158086360217	-7.952300891427143
92.17337822914124	21	-160.5216260724613	-7.932981179039646	74.55445930191767	-25.9942641710699	-441.7696371918502	20.0	0.0	1020	220440	-157.63929444102428	-8.375535138947901
96.33988499641418	22	-157.93920926603977	-7.740585619320999	74.1552802401103	-27.346306010947043	-412.53022414969024	20.0	0.0	1020	230460	-200.63737350704966	-9.927118440438477
100.3711211681366	23	-154.57470581831475	-7.514824286139021	74.84724312775332	-17.95174342294688	-371.00618848206943	20.0	0.0	1020	240480	-174.84008454356115	-8.470489717747414
104.58208107948303	24	-147.3258054028818	-7.275067797341373	74.07218354928419	-26.51836970105957	-371.4510731056762	20.0	0.0	1020	250500	-186.85512345481152	-9.421785755621697
108.78978276252747	25	-151.6219495210694	-7.52710802757192	77.31041616277524	-23.437344784145704	-403.82798266611667	20.0	0.0	1020	260520	-156.49016008643207	-8.214648005873663
113.0089521408081	26	-159.84518685292664	-7.938019431306647	81.06225086265135	-12.119430496016587	-468.5062387211855	20.0	0.0	1020	270540	-192.5031038801459	-9.651600961156605
117.16229343414307	27	-158.4795451110194	-7.632458686407591	82.95362325960494	-18.041013585556257	-468.0071987459009	20.0	0.0	1020	280560	-169.81449739581865	-9.056021591186006
121.36759209632874	28	-162.31466134073864	-8.036815428468671	83.07869105882592	-13.25367994958556	-503.23738738433036	20.0	0.0	1020	290580	-134.2526860747917	-6.080181395545143
125.53248620033264	29	-160.32125633439554	-7.953649791542715	86.01167996418809	-18.611052250649546	-467.298693052063	20.0	0.0	1020	300600	-184.0915482233406	-8.92813276947567
129.79212188720703	30	-154.99584736540078	-7.4991511182050985	85.11045843037594	-23.490015692464034	-554.8929792213961	20.0	0.0	1020	310620	-165.40727373658817	-8.738062738804826
133.70353722572327	31	-153.07721404801737	-7.343878700560042	75.6711640500202	-17.716815534787557	-410.50079323916054	20.0	0.0	1020	320640	-168.7637480677772	-8.371048331538947
137.79668998718262	32	-164.04310203897688	-7.9623814174504695	88.63514676269892	-18.361756700566186	-557.473650319451	20.0	0.0	1020	330660	-154.27264457203145	-7.945233700453967
141.91125869750977	33	-158.14591819670233	-7.628316281190548	80.62998879699106	-21.86129117932857	-417.8540784652932	20.0	0.0	1020	340680	-143.5478773528107	-6.671820773094486
145.90644907951355	34	-157.91353764344223	-7.706944575396711	90.61689740392865	-22.742834683761565	-557.9125516698189	20.0	0.0	1020	350700	-156.16391629357722	-7.461950654556757
150.02621960639954	35	-170.14045393810852	-8.512792491070604	93.94271994756976	-14.998365181491645	-521.7816763722941	20.0	0.0	1020	360720	-175.10715794196986	-8.65290022151988
154.05914092063904	36	-166.92694395887753	-8.154485677328394	98.12591288894534	-16.515340218390605	-834.575050031294	20.0	0.0	1020	370740	-154.8713117245714	-7.529047956482177
158.2003960609436	37	-172.52827364560798	-8.827486068906868	110.18737341288211	-16.98674182837719	-834.8546347236262	20.0	0.0	1020	380760	-137.57084083698075	-6.569596270988039
162.454039812088	38	-161.0379267709475	-7.935247715839641	91.64264627672215	-14.15336066911299	-526.4498614972485	20.0	0.0	1020	390780	-171.47366491653037	-8.370074612975754
166.57299947738647	39	-165.56939698751398	-8.075069250224562	103.8191158243241	-11.652893210356382	-829.6183123877063	20.0	0.0	1020	400800	-185.38977603584408	-8.974097416610556
170.7318286895752	40	-156.12864360902444	-7.456371283933866	96.23534875286374	-14.36749935793462	-790.2750620962729	20.0	0.0	1020	410820	-138.806958650318	-6.035088725926427
174.91934394836426	41	-167.03809160340103	-8.37731764106744	118.44847302671504	-16.895277671489918	-739.4108957054979	20.0	0.0	1020	420840	-177.63399337261566	-9.616668580840317
178.97284841537476	42	-165.389992631826	-8.221898715567914	117.23066964237599	-21.75840125979127	-854.3688360846867	20.0	0.0	1020	430860	-114.1504370768647	-5.310445708351543
183.07933688163757	43	-161.64215934985808	-8.239335856212815	115.87426517952673	-17.940872791728726	-691.1293471131371	20.0	0.0	1020	440880	-138.84728078058575	-6.736895668098682
187.08712220191956	44	-163.77938831104112	-8.353863788143718	105.19832194438142	-20.55428396379079	-664.2483293567581	20.0	0.0	1020	450900	-176.00520810460424	-8.490659579694585
191.0734510421753	45	-155.40021578429835	-7.479229660069936	102.13114799443761	-13.417032164614014	-696.5736637688638	20.0	0.0	1020	460920	-139.48453354223136	-6.51082636959457
195.24996614456177	46	-171.7681083522053	-8.373707792890176	116.12852172041279	-19.558192712555805	-928.0573477591214	20.0	0.0	1020	470940	-179.3093108791754	-9.278643218702655
199.48105669021606	47	-176.15043795876025	-8.728645459771068	115.62454418178956	-9.759640525464127	-793.9539643825058	20.0	0.0	1020	480960	-122.9266921629661	-5.561707324582834
203.7164604663849	48	-175.97628970662998	-8.729266165781963	135.73553583050176	-13.429753159392826	-1255.3590426261635	20.0	0.0	1020	490980	-200.5419226342574	-10.827232540038558
207.81431579589844	49	-167.00414326707005	-8.19019814655003	113.8245833570042	-16.46009046160054	-863.0639839857142	20.0	0.0	1020	501000	-163.79130974020896	-8.14969889771775
212.00993275642395	50	-190.94569685426265	-9.741859124314152	145.0892142284383	-26.164672633983738	-1186.5093267887034	20.0	0.0	1020	511020	-173.1498864183524	-8.037081238231412
216.17655968666077	51	-188.23546185869205	-9.791739078849591	158.1703896974728	-18.362648064595366	-1071.1768054945335	20.0	0.0	1020	521040	-152.44760243659354	-7.541720037433479
220.147207736969	52	-176.8331319539436	-8.517109329032738	129.4020221281453	-16.125665706855106	-943.9870055973062	20.0	0.0	1020	531060	-151.94511338399678	-7.040798963583008
224.40805077552795	53	-168.66659683361578	-8.291422968493608	116.09502665658935	-11.898259536892711	-1020.7365757892966	20.0	0.0	1020	541080	-219.7002831504183	-12.35011486146223
228.5309133529663	54	-171.3387624313338	-8.477406147437616	135.20763875742261	-17.77988523899564	-1173.6423116302183	20.0	0.0	1020	551100	-167.86562546849774	-7.792665849959743
