Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
80.66303396224976	0	-170.20257796687724	-9.420351548905428	63.883497769420586	-34.470234780767484	-333.44785802532704	20.0	0.0	1020	10020	-186.75848850734226	-9.821680559167877
160.45074319839478	1	-164.13633141236753	-8.806265126012018	63.1000922455129	-27.176226112828832	-373.9676199301188	20.0	0.0	1020	20040	-165.57504933695614	-9.142075966817549
239.69590735435486	2	-162.29292859751013	-8.559301925963103	63.48537652917408	-29.040484922231343	-395.44527396520635	20.0	0.0	1020	30060	-168.95683028873322	-8.44949908526394
319.1992530822754	3	-163.31916738844697	-8.635634579194434	62.254655348738666	-41.20259282795428	-375.2037800137763	20.0	0.0	1020	40080	-137.34401073475826	-7.039610242821204
398.61554408073425	4	-158.27548062180315	-8.115336122933682	68.72983766711731	-35.34620361026037	-394.87688509392746	20.0	0.0	1020	50100	-179.8574540643355	-8.60222760819202
478.087610244751	5	-156.46374623905186	-7.6829016553018965	59.87739799550027	-25.908812121615853	-329.5761664579684	20.0	0.0	1020	60120	-169.91873089711478	-8.565351582546986
557.6892638206482	6	-151.0811086855249	-7.613605123808322	63.1816379539101	-27.760134041693075	-323.29276777831404	20.0	0.0	1020	70140	-140.03001831336155	-6.8036879767709335
637.0579681396484	7	-143.67504382997973	-6.885219592692138	66.00047108700986	-29.429092251351996	-328.2431683000372	20.0	0.0	1020	80160	-153.81749037753085	-7.4636169913980766
716.6485712528229	8	-155.40174536770851	-7.5054135212635265	66.21973703876674	-29.698383062198914	-374.59951820931235	20.0	0.0	1020	90180	-152.57009202315868	-7.054715246638384
795.9126672744751	9	-152.4522050556585	-7.318152041050604	70.53531995919492	-31.652995265356846	-344.83857937474266	20.0	0.0	1020	100200	-169.23381476417438	-7.635060792331563
875.1882433891296	10	-145.36223940729562	-6.5891352851743745	69.12239479746411	-17.466258544314574	-336.1987914603683	20.0	0.0	1020	110220	-148.2294168675624	-6.919159887425454
954.1797580718994	11	-139.28948361426404	-6.2471673256425175	60.63516823538436	-26.892697294514058	-382.693796282454	20.0	0.0	1020	120240	-125.23653865954817	-5.766815941604681
1033.5351185798645	12	-136.92975691824307	-6.152028518759513	61.16618697418948	-25.93221548045328	-318.44182521460675	20.0	0.0	1020	130260	-145.6933321518362	-6.216777514322883
