Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
1107.7403407096863	13	-116.57169656613449	-4.933588277219264	55.482755603193326	-22.50716388224795	-355.91415348306407	20.0	0.0	1020	140280	-142.76140509390282	-7.541760270326673
1187.712332725525	14	-118.25793083689969	-4.920464392504345	63.9533008869815	-24.94386541080987	-363.0090457984192	20.0	0.0	1020	150300	-131.8892196614002	-6.091200683004465
1267.2670040130615	15	-110.14883498785137	-4.863141594756591	60.92151123498764	-24.168833225162693	-429.7996182262915	19.99700598802395	0.05463559158950499	1020	160320	-161.65586911770149	-7.760735868520415
1346.9677035808563	16	-111.4482392643042	-4.666586818420276	58.371227504470134	-22.097972141838955	-350.82216232623705	20.0	0.0	1020	170340	-145.1950594844073	-7.578604457091865
1425.8227467536926	17	-108.34916547260075	-4.662446147263611	59.81950186072178	-23.359693468812726	-437.5350463942462	20.0	0.0	1020	180360	-152.7096335063713	-7.845280051176407
1504.5437021255493	18	-110.80700550308819	-4.401248737898298	62.51415051384322	-24.9074776263256	-370.5491810730122	20.0	0.0	1020	190380	-153.95751370978203	-7.269902161733857
1583.5943441390991	19	-102.433008627361	-4.149009452989078	57.01808970309932	-22.54841580288663	-414.17099626532814	20.0	0.0	1020	200400	-148.78136821063876	-7.554344490585312
1662.6184628009796	20	-101.68111973415208	-4.15070956965648	58.86013453909435	-19.19173677901491	-388.7250501591282	20.0	0.0	1020	210420	-141.2098984749376	-6.915792537215772
1741.7410192489624	21	-103.50936912164678	-4.085153097225025	57.070631649899305	-20.578976010297193	-345.20205017150926	20.0	0.0	1020	220440	-167.85291316314726	-7.95589811070554
1822.0132727622986	22	-99.20727064397083	-3.9839718026757143	57.568827149236405	-18.21484791745711	-417.99858544478116	19.955223880597014	0.8183134424998688	1020	230460	-196.67810352723973	-11.263100664277994
1901.3518061637878	23	-104.7235382824374	-4.104985563199457	71.40162511744334	-23.85233941445192	-467.8216011468323	20.0	0.0	1020	240480	-150.40207359363674	-7.289150431911867
1981.1004803180695	24	-92.6683357592768	-3.6954582250688115	51.01668425042735	-17.774468716141595	-380.6029049694838	20.0	0.0	1020	250500	-179.56628529812852	-9.086366225274565
2060.650342941284	25	-101.9056267760973	-3.910657415649518	64.92431410128239	-14.288831051196677	-498.2963373577247	20.0	0.0	1020	260520	-175.90983815129496	-9.188088568317518
2140.3254766464233	26	-89.85325992894012	-3.3373910985001665	55.29828646259397	-20.26633489238639	-342.0967454306204	20.0	0.0	1020	270540	-170.57346564587436	-9.42969400320876
2220.1929466724396	27	-91.93021518802921	-3.5038131841954487	58.95187932698613	-16.556000779511628	-408.2985118729395	20.0	0.0	1020	280560	-160.1221146691046	-7.7746071720078325
2299.8225791454315	28	-97.09795096515873	-3.5976565317308067	67.23078926844875	-16.196905247249237	-481.4904046207508	20.0	0.0	1020	290580	-128.77382843934294	-6.804904028594763
2379.23432803154	29	-89.42689439740728	-3.4094012398520603	60.89006810387377	-18.113482085730386	-673.8285880879386	20.0	0.0	1020	300600	-174.47553738465177	-9.973233459817681
2458.6899724006653	30	-98.78177655747172	-3.7482449674759453	69.58082363657202	-15.560297806045599	-528.8470316714719	20.0	0.0	1020	310620	-173.8202025293386	-9.048319371530647
2538.170184135437	31	-88.91487695005551	-3.3484808542895297	63.08212136261806	-15.469967690779823	-485.4901331201094	20.0	0.0	1020	320640	-134.91599699545728	-6.546455921477012
2617.705910921097	32	-91.13895776884084	-3.5302867358531858	61.5688751078373	-13.799045117741473	-524.1602040920421	19.982089552238804	0.3273253769999474	1020	330660	-193.31533028939708	-10.51617559983508
2697.4973900318146	33	-92.71451464348056	-3.4526090739136395	58.991079098350006	-18.93518022509174	-431.6971179465006	20.0	0.0	1020	340680	-155.42825270802587	-7.795412505590207
2777.167295694351	34	-93.17176976044496	-3.399564679466956	70.96019588786658	-18.11287125487699	-567.1722774926934	20.0	0.0	1020	350700	-164.73988414216026	-8.478546867696435
2856.6732292175293	35	-83.18064850447122	-3.1569783136193643	56.13949855927482	-19.00888774761476	-536.0298590344378	20.0	0.0	1020	360720	-199.64013322977598	-10.049350055981176
2936.1570117473602	36	-92.54046717181849	-3.3934807897888692	73.18520261177109	-15.809525591749106	-680.5528258869758	20.0	0.0	1020	370740	-163.48374046585866	-8.371433067509303
3015.901762485504	37	-87.95268173057922	-3.444755177015368	83.00513442038927	-13.119438648627247	-739.8598420446292	20.0	0.0	1020	380760	-177.44704245095744	-8.878634899871535
3095.2258405685425	38	-92.73676099544528	-3.558166012994122	78.90863205469522	-15.894101420035533	-755.8758909610541	20.0	0.0	1020	390780	-158.85594566199802	-9.058359737413136
3174.9658381938934	39	-91.32774471731508	-3.450821091869663	73.86796631050306	-15.361225264652765	-504.87956298678944	20.0	0.0	1020	400800	-218.57779361465938	-11.695591130225777
3254.7819192409515	40	-83.5107200202718	-3.1631400310876985	59.40393444225106	-18.724203482847912	-458.24283284996477	20.0	0.0	1020	410820	-126.91009938214768	-7.310980079732402
3334.2767548561096	41	-87.12320746309274	-3.3404936305526376	70.93473309159994	-18.53241649432437	-582.2825459690407	20.0	0.0	1020	420840	-153.3763190954633	-7.942997871488835
3414.078688621521	42	-83.73714483641469	-2.932893965155864	55.610237613071774	-15.593471518771745	-411.3697386238379	20.0	0.0	1020	430860	-130.57400026632394	-6.1112506952771914
3493.7317061424255	43	-80.18533496595803	-2.8183036527113687	61.066066133485684	-16.753609239426396	-572.7085466816036	20.0	0.0	1020	440880	-177.84850440156106	-10.35122224633656
3573.4382507801056	44	-86.95520358543926	-3.2742110145647154	86.28879733826105	-14.702966481198272	-1076.9973004806411	20.0	0.0	1020	450900	-212.86252763723493	-10.978769956842173
3653.0775809288025	45	-91.31782951387471	-3.7925236626415693	102.82869924160842	-13.024591094584768	-961.4969625413665	20.0	0.0	1020	460920	-142.55704693314814	-7.524988681245938
3732.6459362506866	46	-90.54164138499503	-3.3056739856764086	79.62099887424392	-13.376087129322228	-707.6316315774857	20.0	0.0	1020	470940	-208.6638902803751	-11.880032344995053
3812.338470220566	47	-82.82692894860905	-3.11838333607233	67.5050698387874	-12.043281725618368	-652.9027137009476	20.0	0.0	1020	480960	-168.9256309184835	-7.477990344824238
3891.7951381206512	48	-91.05186120827464	-3.4941348307909736	81.50757429201987	-16.538960127785536	-624.5033319716899	20.0	0.0	1020	490980	-180.4252742030019	-8.339399518310147
3971.2664330005646	49	-86.76497414786915	-3.176589042387731	79.65466064293402	-9.665613232069656	-644.5998632887889	20.0	0.0	1020	501000	-168.08960854910183	-8.7085689651088
4050.7174475193024	50	-96.01797094171721	-3.6706556969983044	107.47907758011605	-16.490144146028452	-877.519617213972	20.0	0.0	1020	511020	-208.81909437573017	-9.36824036970536
4130.395491838455	51	-95.11128280714848	-3.8186693608870668	104.08257020266493	-14.788135368139304	-1106.5217405635813	20.0	0.0	1020	521040	-182.64564296403606	-8.068034460135264
4210.107443571091	52	-92.03009923219669	-3.5229240170473943	98.5720688961764	-10.884162852563263	-958.7387543169934	20.0	0.0	1020	531060	-198.38854273870865	-8.643146260940906
4290.203986644745	53	-94.2519289365466	-3.4303472550856	96.23443305062112	-10.556183775342491	-859.8105492748073	20.0	0.0	1020	541080	-146.26297306103254	-8.045419001442887
4370.622137069702	54	-97.78417458239754	-3.8283591567811053	101.68075228277739	-9.818770867353736	-830.2969873446159	19.95820895522388	0.7637592129998774	1020	551100	-174.0235185196729	-7.74484161497543
4450.325296878815	55	-125.80973339402891	-5.427700960065934	187.5535809876091	-15.684517305777469	-1926.0853731367913	20.0	0.0	1020	561120	-183.21560481460406	-9.131875458574289
4529.747818946838	56	-109.14856874793954	-3.9758061499060995	121.31217990613091	-13.083869477467257	-739.6522591679421	20.0	0.0	1020	571140	-139.53941546716683	-6.007107780937643
4609.470947742462	57	-107.90045262101695	-4.26826998980535	128.31619329576563	-11.803430360132452	-904.019241844598	20.0	0.0	1020	581160	-130.82096509403212	-5.42964527237476
4689.316656827927	58	-95.95246679691337	-3.7863736861337878	103.52563283447223	-12.049793974990129	-822.3009423532628	20.0	0.0	1020	591180	-202.11086758369095	-10.686851653267452
4768.854385137558	59	-103.75610816466704	-4.222476915162217	130.37822918399496	-12.406889003967141	-1096.2061176526154	20.0	0.0	1020	601200	-189.61343964488321	-9.947530780722062
