Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
4.4255218505859375	0	-168.38052921365332	-9.153488243599838	64.53012731316342	-36.091552005121414	-351.55879925599714	20.0	0.0	1020	10020	-180.6155839096481	-10.228112323526304
8.251866102218628	1	-178.14927389367742	-9.664821993299759	67.281399384534	-29.927215426703825	-362.56896811417647	20.0	0.0	1020	20040	-166.77446796663057	-8.792072080300185
11.990906238555908	2	-172.7359278475546	-9.614892063585083	66.01343624057861	-36.23435264591616	-359.28071117104366	20.0	0.0	1020	30060	-172.46166403130857	-8.926444344237536
15.66410231590271	3	-164.28372863037717	-8.702925937856248	66.40953620805453	-34.961072530493524	-376.6539997552421	20.0	0.0	1020	40080	-177.87550165965916	-9.863989001214872
19.35851764678955	4	-166.65106178182182	-9.005494593010445	69.0169988478377	-24.670841247841405	-370.8235103299387	20.0	0.0	1020	50100	-181.63402372365232	-9.458124680983245
23.075745344161987	5	-164.53555880974346	-8.659280922792446	63.82824330204751	-27.416702215959077	-350.878367003364	20.0	0.0	1020	60120	-161.68038983824022	-7.84335861138744
26.748121976852417	6	-174.28813354048899	-9.016934582260477	71.16900925982296	-29.71855226360209	-409.6424039260665	20.0	0.0	1020	70140	-144.86028823050015	-7.116737559736941
30.23286008834839	7	-166.19420657790573	-8.491784033984962	60.19538505941956	-33.7939878185346	-357.29274601116975	20.0	0.0	1020	80160	-181.4985629580205	-9.260711700498986
33.8727662563324	8	-163.94381945700027	-8.454828722352785	66.16192312645474	-35.317813961558045	-411.8585805673141	20.0	0.0	1020	90180	-173.64351154149062	-9.40443164677922
37.52122640609741	9	-158.91615313593542	-8.050885619070979	66.63516945045605	-20.989414386843634	-331.07305447256346	20.0	0.0	1020	100200	-167.54305742306866	-8.859657952162566
41.17143750190735	10	-160.5565560880952	-7.968455129837719	63.18330715917291	-26.61075765222234	-351.6726152597049	20.0	0.0	1020	110220	-156.97542583074113	-8.10787868932119
44.89212465286255	11	-164.7953146935764	-8.318471594925523	60.7365708104738	-38.69323376382045	-375.43643013098335	20.0	0.0	1020	120240	-139.51105837187652	-7.429851974233152
