Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
11.344640970230103	0	14.955224	7.7487273	63.0	9.0	14.955223880597014	7.7487270708506815	1002	1002
12.903203010559082	1	27.27027	14.685254	82.0	9.0	27.27027027027027	14.68525395458784	1009	2011
14.098765134811401	2	41.708332	27.108547	125.0	15.0	41.708333333333336	27.10854595674377	1001	3012
15.376435041427612	3	66.75	35.338543	153.0	22.0	66.75	35.33854128285434	1068	4080
16.746402978897095	4	79.76923	40.30872	185.0	26.0	79.76923076923077	40.30871989294977	1037	5117
18.14898991584778	5	77.38461	37.149464	157.0	33.0	77.38461538461539	37.149466217385765	1006	6123
19.46834397315979	6	152.14285	34.601524	200.0	88.0	152.14285714285714	34.60152173131189	1065	7188
20.616502046585083	7	130.5	34.93923	200.0	74.0	130.5	34.93923296238771	1044	8232
21.84134292602539	8	152.14285	39.45496	200.0	90.0	152.14285714285714	39.45496011341312	1065	9297
23.285202980041504	9	149.25	30.625765	200.0	117.0	149.25	30.625765296560346	1194	10491
24.49680495262146	10	177.83333	32.763885	200.0	117.0	177.83333333333334	32.763885945080176	1067	11558
26.13850498199463	11	158.42857	21.419998	200.0	137.0	158.42857142857142	21.41999828502823	1109	12667
27.435515880584717	12	169.66667	34.441578	200.0	118.0	169.66666666666666	34.441576941571974	1018	13685
28.725225925445557	13	167.16667	33.513264	200.0	119.0	167.16666666666666	33.51326437231815	1003	14688
29.969954013824463	14	135.25	10.121141	151.0	118.0	135.25	10.12114123999858	1082	15770
31.28153896331787	15	137.75	34.35386	200.0	79.0	137.75	34.35385713424331	1102	16872
32.721553802490234	16	112.2	30.019327	153.0	67.0	112.2	30.019327107715124	1122	17994
33.949219942092896	17	94.90909	32.247494	172.0	39.0	94.9090909090909	32.24749333585916	1044	19038
35.241780042648315	18	88.666664	22.74252	140.0	49.0	88.66666666666667	22.74252013788758	1064	20102
36.563164949417114	19	117.888885	36.222904	200.0	70.0	117.88888888888889	36.22290387906661	1061	21163
37.72835898399353	20	119.55556	44.49747	200.0	49.0	119.55555555555556	44.49746837021208	1076	22239
38.95427584648132	21	114.666664	22.310934	157.0	88.0	114.66666666666667	22.31093404090868	1032	23271
40.13603687286377	22	171.16667	21.767075	200.0	141.0	171.16666666666666	21.767075034454116	1027	24298
41.43492889404297	23	115.8	40.840664	200.0	70.0	115.8	40.8406660082815	1158	25456
42.65330505371094	24	132.25	44.0816	195.0	78.0	132.25	44.08160047003738	1058	26514
43.89878702163696	25	111.6	27.6702	167.0	73.0	111.6	27.6702005775166	1116	27630
45.04811501502991	26	122.0	38.89016	200.0	84.0	122.0	38.890158709427304	1098	28728
46.389358043670654	27	131.0	34.31472	197.0	88.0	131.0	34.31471987354698	1048	29776
47.62669014930725	28	107.7	34.42107	188.0	82.0	107.7	34.421069129241175	1077	30853
49.334261894226074	29	124.44444	31.986494	200.0	97.0	124.44444444444444	31.986494063418952	1120	31973
50.59213399887085	30	130.375	41.541958	199.0	79.0	130.375	41.54195920993617	1043	33016
51.89381718635559	31	115.44444	32.455475	200.0	82.0	115.44444444444444	32.45547757607886	1039	34055
53.5111198425293	32	124.22222	30.40752	182.0	82.0	124.22222222222223	30.4075201874572	1118	35173
54.65305805206299	33	145.28572	38.410244	200.0	87.0	145.28571428571428	38.410245231910594	1017	36190
55.83344101905823	34	150.0	46.374256	200.0	89.0	150.0	46.37425394086064	1050	37240
57.09101486206055	35	120.55556	27.78933	178.0	86.0	120.55555555555556	27.789330930777137	1085	38325
58.473901987075806	36	134.375	30.983614	177.0	102.0	134.375	30.98361462128007	1075	39400
59.87974190711975	37	151.0	40.602604	200.0	111.0	151.0	40.60260371665133	1057	40457
61.25183296203613	38	129.75	18.226011	158.0	101.0	129.75	18.226011631731172	1038	41495
62.53445887565613	39	163.28572	22.845533	200.0	139.0	163.28571428571428	22.84553276566206	1143	42638
63.65755605697632	40	177.0	27.988092	200.0	123.0	177.0	27.988092706244444	1062	43700
64.91869592666626	41	183.66667	17.82009	200.0	157.0	183.66666666666666	17.820088539498215	1102	44802
66.12581896781921	42	195.33333	7.45356	200.0	180.0	195.33333333333334	7.4535599249993	1172	45974
67.77279496192932	43	200.0	0.0	200.0	200.0	200.0	0.0	1200	47174
69.24135494232178	44	200.0	0.0	200.0	200.0	200.0	0.0	1200	48374
70.6243851184845	45	200.0	0.0	200.0	200.0	200.0	0.0	1200	49574
72.06713485717773	46	200.0	0.0	200.0	200.0	200.0	0.0	1200	50774
73.55192589759827	47	200.0	0.0	200.0	200.0	200.0	0.0	1200	51974
75.10666084289551	48	200.0	0.0	200.0	200.0	200.0	0.0	1200	53174
76.4634199142456	49	200.0	0.0	200.0	200.0	200.0	0.0	1200	54374
77.7490758895874	50	200.0	0.0	200.0	200.0	200.0	0.0	1200	55574
79.27133107185364	51	200.0	0.0	200.0	200.0	200.0	0.0	1200	56774
80.67988610267639	52	200.0	0.0	200.0	200.0	200.0	0.0	1200	57974
81.93471479415894	53	200.0	0.0	200.0	200.0	200.0	0.0	1200	59174
83.18194198608398	54	200.0	0.0	200.0	200.0	200.0	0.0	1200	60374
84.44317102432251	55	200.0	0.0	200.0	200.0	200.0	0.0	1200	61574
85.69816589355469	56	200.0	0.0	200.0	200.0	200.0	0.0	1200	62774
86.92552089691162	57	200.0	0.0	200.0	200.0	200.0	0.0	1200	63974
88.28847885131836	58	200.0	0.0	200.0	200.0	200.0	0.0	1200	65174
89.61386609077454	59	200.0	0.0	200.0	200.0	200.0	0.0	1200	66374
90.9337649345398	60	200.0	0.0	200.0	200.0	200.0	0.0	1200	67574
92.24770212173462	61	200.0	0.0	200.0	200.0	200.0	0.0	1200	68774
93.58823204040527	62	200.0	0.0	200.0	200.0	200.0	0.0	1200	69974
94.92063999176025	63	200.0	0.0	200.0	200.0	200.0	0.0	1200	71174
96.2578649520874	64	200.0	0.0	200.0	200.0	200.0	0.0	1200	72374
97.51833295822144	65	199.83333	0.37267798	200.0	199.0	199.83333333333334	0.3726779962499649	1199	73573
98.83274388313293	66	200.0	0.0	200.0	200.0	200.0	0.0	1200	74773
100.14610576629639	67	200.0	0.0	200.0	200.0	200.0	0.0	1200	75973
101.42349910736084	68	200.0	0.0	200.0	200.0	200.0	0.0	1200	77173
102.7008011341095	69	198.5	3.354102	200.0	191.0	198.5	3.3541019662496847	1191	78364
103.98314905166626	70	200.0	0.0	200.0	200.0	200.0	0.0	1200	79564
105.18486285209656	71	194.0	13.416408	200.0	164.0	194.0	13.416407864998739	1164	80728
106.45460891723633	72	196.0	8.944272	200.0	176.0	196.0	8.94427190999916	1176	81904
107.74017691612244	73	200.0	0.0	200.0	200.0	200.0	0.0	1200	83104
108.98216509819031	74	197.83333	4.844814	200.0	187.0	197.83333333333334	4.844813951249544	1187	84291
110.16631817817688	75	192.66667	11.352924	200.0	170.0	192.66666666666666	11.352924243950934	1156	85447
111.40737199783325	76	195.5	10.062305	200.0	173.0	195.5	10.062305898749054	1173	86620
112.65415096282959	77	197.83333	4.844814	200.0	187.0	197.83333333333334	4.844813951249544	1187	87807
113.77529978752136	78	174.33333	19.232496	200.0	141.0	174.33333333333334	19.23249564900221	1046	88853
114.89740705490112	79	176.16667	27.193237	200.0	121.0	176.16666666666666	27.193238538692338	1057	89910
115.99896907806396	80	167.33333	28.61041	200.0	118.0	167.33333333333334	28.61040991589522	1004	90914
117.28970289230347	81	183.0	10.92398	200.0	168.0	183.0	10.923979738782625	1098	92012
118.43507289886475	82	167.66667	33.786915	200.0	111.0	167.66666666666666	33.78691396910283	1006	93018
119.67108106613159	83	151.28572	37.64008	200.0	107.0	151.28571428571428	37.640078509536636	1059	94077
120.92324090003967	84	162.57143	30.909346	200.0	122.0	162.57142857142858	30.909347374249766	1138	95215
122.11468386650085	85	180.0	27.270252	200.0	123.0	180.0	27.270252412962126	1080	96295
123.31086111068726	86	177.16667	29.242758	200.0	115.0	177.16666666666666	29.242757887875232	1063	97358
124.51674795150757	87	155.85715	36.384567	200.0	101.0	155.85714285714286	36.384567259950714	1091	98449
125.66883516311646	88	186.0	15.405626	200.0	160.0	186.0	15.405626677721791	1116	99565
126.89158606529236	89	162.85715	37.16922	200.0	99.0	162.85714285714286	37.16922141245581	1140	100705
128.06277775764465	90	184.0	22.590559	200.0	137.0	184.0	22.5905584998099	1104	101809
129.32863998413086	91	180.33333	13.26231	193.0	152.0	180.33333333333334	13.262310842718508	1082	102891
130.6194360256195	92	197.33333	5.962848	200.0	184.0	197.33333333333334	5.962847939999439	1184	104075
131.7853798866272	93	181.5	28.610895	200.0	120.0	181.5	28.610895360567334	1089	105164
132.8941729068756	94	175.83333	13.309353	200.0	159.0	175.83333333333334	13.309353436169951	1055	106219
133.97457194328308	95	171.33333	17.288403	200.0	144.0	171.33333333333334	17.288403306519918	1028	107247
135.21130800247192	96	191.0	10.36018	200.0	172.0	191.0	10.36018017861337	1146	108393
136.33763885498047	97	168.16667	30.818914	200.0	109.0	168.16666666666666	30.81891554801297	1009	109402
137.58173894882202	98	169.14285	21.989794	200.0	143.0	169.14285714285714	21.98979355083088	1184	110586
138.7544388771057	99	159.71428	29.86022	200.0	110.0	159.71428571428572	29.860218570218546	1118	111704
