Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
67.95988750457764	0	-168.3386073576001	-9.11128532933114	65.34228983441126	-36.58601120608916	-349.59929194621833	20.0	0.0	1050	10050	-163.8949755651343	-8.754133486372991
134.85254573822021	1	-164.20132046007308	-8.942959841819977	67.29653434040817	-38.578222741579744	-340.0709545867574	20.0	0.0	1050	20100	-150.84518890631716	-8.678493947135317
201.5394163131714	2	-161.3529485241366	-8.808419357122824	65.89930819055905	-28.274187052458572	-405.6144384435496	20.0	0.0	1050	30150	-180.90239119710986	-9.368253792594325
267.8777983188629	3	-161.59147725545807	-8.573868243077085	64.74075717082543	-36.25958716998236	-379.9322409480523	20.0	0.0	1050	40200	-161.2533570190393	-8.860213072346475
333.9103138446808	4	-155.73450399806399	-7.945868506979287	62.694710182813644	-37.15782395671851	-322.05023849785545	20.0	0.0	1050	50250	-183.07547174372127	-9.852056260614953
400.58482456207275	5	-165.4286563085264	-8.322333660355666	57.93922384623815	-42.73654993423	-336.8815510582116	20.0	0.0	1050	60300	-158.5405433438639	-7.861852747041439
467.2282021045685	6	-158.08622284813353	-8.189416628028878	64.80282993217914	-29.97209931273769	-333.87053254225395	20.0	0.0	1050	70350	-158.3011144905418	-8.17438666329248
533.7653090953827	7	-152.29869773805854	-7.51366743139244	64.11493240535262	-20.282353868379936	-334.58537041593934	20.0	0.0	1050	80400	-145.35963581382453	-7.295534321485896
600.3179857730865	8	-149.87488902964913	-7.390998751850503	64.80883987776673	-31.486166882638525	-340.3736573466188	20.0	0.0	1050	90450	-142.32731091879646	-7.133934034901658
667.0526134967804	9	-146.40981266495888	-7.189529973212216	66.2971041981244	-24.23905501255404	-343.9465218067592	20.0	0.0	1050	100500	-147.7082626288315	-7.227593097613097
733.3464441299438	10	-147.025379045135	-7.0783342574316555	67.10044172393613	-16.371725783015407	-442.82306373126556	20.0	0.0	1050	110550	-155.12737647996943	-7.356890595588967
799.5803124904633	11	-154.16795545875195	-7.292645976787233	66.27988700773608	-30.831362527584105	-358.1687143281679	20.0	0.0	1050	120600	-151.94616116076372	-6.220766842815785
866.2284226417542	12	-143.13994253263905	-6.656518502850166	63.88483226525606	-19.571139931547204	-319.3216560803118	20.0	0.0	1050	130650	-139.4390083123238	-6.414642766380555
932.5379710197449	13	-137.64814278470212	-6.383015177582298	61.6418413614661	-21.548167436186944	-368.5646580719522	20.0	0.0	1050	140700	-112.98714733906854	-5.398474829281104
999.0852725505829	14	-142.82977982926064	-6.662636160444678	71.56282868472942	-27.900396609699605	-342.4385332626986	20.0	0.0	1050	150750	-147.35578505409617	-6.829099082543621
1065.6245546340942	15	-135.41296952598267	-6.3353616542897235	62.57350968235211	-19.7727754992439	-321.0932076537105	20.0	0.0	1050	160800	-153.5152504241468	-6.569143278765166
1131.8746564388275	16	-132.48563411771826	-5.927453256413585	66.16870842494808	-22.46234501643395	-395.04679166605655	20.0	0.0	1050	170850	-137.74151077660525	-6.440442390555061
1198.5576212406158	17	-132.75943112865912	-5.959016754859472	67.95600437938137	-25.384252346126686	-360.16889164305775	20.0	0.0	1050	180900	-118.94316838212583	-5.148397322299506
1265.3543031215668	18	-136.48736194343653	-6.058013290768403	64.7914489416338	-38.04658541772055	-352.0006263174237	20.0	0.0	1050	190950	-133.66109513747665	-4.927371566964945
1332.2507016658783	19	-127.25465487920016	-5.547274485611918	65.65124141980591	-22.87638387267897	-411.84054024998846	20.0	0.0	1050	201000	-144.37919817109352	-6.203655994155291
1398.6577274799347	20	-128.89381181480934	-5.722715355580386	70.31827351621655	-25.00725324720897	-399.08025366833783	20.0	0.0	1050	211050	-126.66656724634255	-4.782177560841307
1465.2382299900055	21	-121.46580198746193	-5.123408613946142	64.42463049027049	-15.87273498788673	-365.1071165854208	19.997512437810947	0.04981339401617111	1050	221100	-110.27485694298188	-4.773156546608586
1531.7919430732727	22	-135.49164013613424	-5.910088465927798	70.17885038233426	-27.903849733641497	-454.9542678885047	20.0	0.0	1050	231150	-135.87348465819235	-5.996860460845356
1597.6061296463013	23	-124.83591287551673	-5.115957938151063	66.00854152616968	-25.021002656308262	-381.0559311709761	20.0	0.0	1050	241200	-137.75858801153137	-5.56011652941956
1663.9867024421692	24	-121.35897832732955	-5.04799591094505	65.3834136366154	-22.79116374758893	-375.23898547162895	20.0	0.0	1050	251250	-101.82200008660963	-3.999713405814699
1730.2891116142273	25	-123.89658821644593	-5.115064470705861	63.38090690561292	-24.950499153795448	-410.18606580100453	20.0	0.0	1050	261300	-130.97208070739566	-5.685373186215894
1796.7756142616272	26	-123.48917722751811	-5.275032410898582	65.52118091153973	-23.436314165654526	-356.3519523124978	20.0	0.0	1050	271350	-110.36208339455975	-4.452278043318825
1863.3872056007385	27	-115.3799178477874	-4.474122872022691	61.30927142512994	-20.000051163310452	-438.51495510543	20.0	0.0	1050	281400	-92.39841822925456	-3.7734049232410465
1929.8846626281738	28	-110.13306996719744	-4.493836745724059	60.66370427765522	-20.948378961392592	-336.06220440659354	20.0	0.0	1050	291450	-94.60184806318496	-3.6941956918516508
1996.309895515442	29	-112.0026846882722	-4.491542573210306	61.86423751140629	-20.479919762610518	-365.072200245992	20.0	0.0	1050	301500	-109.56765214954876	-4.682101186700022
2062.828763961792	30	-117.58582893034816	-4.627219030749319	66.36992851609051	-22.952872395609404	-453.99618691116467	20.0	0.0	1050	311550	-114.89619225481866	-4.642130289559891
2129.6899287700653	31	-112.56831580921592	-4.5621260462346775	67.86430801490246	-20.991536754049825	-453.6388689654188	20.0	0.0	1050	321600	-94.32582874685436	-3.3132939451801207
2196.1141304969788	32	-114.95604115341472	-4.923922724036049	67.50787257935923	-21.427739703699274	-425.12214028421954	20.0	0.0	1050	331650	-112.31841583571489	-4.706805702256136
2262.656758785248	33	-111.8985717035805	-4.638706966159687	66.39349502333529	-20.998513259242124	-355.9006589757047	20.0	0.0	1050	341700	-117.56609561988212	-4.636355134964703
2329.2945923805237	34	-106.71927732626504	-4.40221217985264	63.810444869989546	-27.403005047213654	-388.67700885805874	20.0	0.0	1050	351750	-105.99199352011117	-4.349700931960059
2395.664932489395	35	-106.22964608083258	-4.330910016946276	57.332193641336886	-18.391768822582332	-343.72612579225904	20.0	0.0	1050	361800	-102.2247157212126	-3.45105071588821
2462.2266178131104	36	-118.03776893951294	-4.9841893436762446	73.44600633866207	-22.58055308641945	-448.1630417185015	20.0	0.0	1050	371850	-99.87265337176963	-4.122244352474345
2528.7573792934418	37	-110.11874765368444	-4.4022448660360975	63.95038433445165	-27.93017705249371	-487.4704706526728	20.0	0.0	1050	381900	-108.23477602886862	-4.631961777578013
2595.248236656189	38	-109.12601900217184	-4.368714934933473	63.807254539904136	-17.239979349836634	-407.2242126448389	20.0	0.0	1050	391950	-113.23127622245063	-4.630768499274935
2661.707225084305	39	-120.71714686760627	-5.051428016505929	78.06630073754391	-19.788755227324298	-476.6050180126952	20.0	0.0	1050	402000	-104.83752012734253	-4.351429559536536
2728.44841504097	40	-103.8050036150931	-4.307715964833324	59.20855724461093	-23.925756723204405	-496.7000358662059	20.0	0.0	1050	412050	-107.66328611208891	-4.351186180954432
2795.020529270172	41	-104.16791517539144	-4.169680881542558	63.1323366550552	-19.534988391963527	-513.123552528073	20.0	0.0	1050	422100	-97.39248965370456	-3.7010180208392223
2860.815690279007	42	-104.37825011341775	-4.249302674118523	62.2037209770492	-19.1032901102049	-413.571083698638	20.0	0.0	1050	432150	-94.55316054693147	-4.127106078496289
2927.2734065055847	43	-104.25834565871098	-4.377741851575595	69.19506736398226	-22.327485272302948	-627.0611393038553	20.0	0.0	1050	442200	-84.91081613944569	-3.5241554976529734
2993.8312418460846	44	-100.78154766683795	-4.138172668391314	60.13437156124634	-17.49571823909302	-403.5046237392387	20.0	0.0	1050	452250	-104.99163576079255	-4.290280866662978
3060.2075741291046	45	-108.9856941460169	-4.4833089951672624	68.5442400763185	-19.65526204464407	-491.37376738281245	20.0	0.0	1050	462300	-111.48502168093773	-4.363959996354341
3126.4838626384735	46	-99.69498654598459	-4.101673301061474	61.7320660175915	-21.05557011210891	-444.56292018470776	20.0	0.0	1050	472350	-116.59088136080734	-5.014622155369784
3193.407890558243	47	-105.45991495967994	-4.291188505548422	63.40655479777199	-20.795935980331578	-364.1238177609418	20.0	0.0	1050	482400	-104.49789087055395	-4.050516940435199
3260.213602781296	48	-94.45392143156313	-3.775398520464137	56.78239377306895	-21.688368999364144	-385.728015012818	20.0	0.0	1050	492450	-108.31211923969535	-4.68706943995616
3326.333809375763	49	-96.91286469746781	-3.9206463602535795	59.31526574910549	-20.892058050952624	-438.7034782741489	20.0	0.0	1050	502500	-110.79940195390343	-4.4858648701979975
3392.876195907593	50	-101.85829755656067	-3.925120887612702	61.97660104720016	-20.519227055807143	-678.9411638812516	20.0	0.0	1050	512550	-106.36672922039216	-3.9214731017570004
3459.292577266693	51	-104.66081213849468	-3.986594012537824	66.12474599514151	-23.844916742296533	-428.36512665267037	20.0	0.0	1050	522600	-118.96564813496964	-4.130520214876754
3525.642148256302	52	-99.68086171407332	-3.9362146362513344	69.1779773441428	-19.21618821596222	-476.33676392382597	20.0	0.0	1050	532650	-122.1513258774464	-4.776793600186656
3592.321328639984	53	-103.16951424190704	-4.1779428747588705	70.4250893422695	-19.820369020035386	-451.9018876228798	20.0	0.0	1050	542700	-114.24413365425852	-5.264262191478442
3659.0698540210724	54	-102.69712045613082	-4.137710726178632	74.51852449204269	-16.111984463547817	-520.9598537212443	20.0	0.0	1050	552750	-74.78457119303506	-3.2684042766629298
3725.450409412384	55	-106.79643486254137	-4.115953292562137	74.58023363106521	-17.710589531555513	-636.5770894080617	20.0	0.0	1050	562800	-105.27146473413688	-3.9045129865289447
3792.0132699012756	56	-108.05200093344226	-4.173304590969801	80.90443770486752	-18.31336069661438	-542.5249047362994	20.0	0.0	1050	572850	-80.01503181644463	-3.2234994798847305
3858.745700597763	57	-107.52302372573007	-4.213306496782869	80.54483939894413	-21.14949297349325	-886.6534309530597	20.0	0.0	1050	582900	-93.29443710611292	-3.3307519639836674
3925.101163625717	58	-110.31293399646468	-4.43747268265605	94.22513861509196	-22.277248039852925	-706.1820138449281	20.0	0.0	1050	592950	-107.58650167509143	-4.226035212281507
3991.589006662369	59	-102.6379062178575	-4.040023887673414	77.1905946189054	-16.1146749694654	-633.0946372766607	20.0	0.0	1050	603000	-98.94692370972771	-3.863611529590428
