Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
55.455986976623535	0	-174.06814780503825	-9.403514368606922	62.958608747964945	-35.061345284727686	-353.07300250555386	20.0	0.0	1040	10040	-151.47899806147055	-7.4169574606183
110.11407399177551	1	-170.42388561172638	-9.082999928243977	65.34509347537737	-31.40761237472551	-354.67884067324064	20.0	0.0	1040	20080	-146.27907840194064	-7.868062389736327
164.62842893600464	2	-167.36031176472662	-9.027129113018322	65.01382133501212	-32.055555976835954	-358.83911419475754	20.0	0.0	1040	30120	-177.54535819625437	-9.016654885221346
218.9457266330719	3	-168.46815032978893	-8.855505588769768	61.30219261862346	-36.835445439780344	-341.32943397144567	20.0	0.0	1040	40160	-170.98708157818422	-8.6786321670847
273.1588702201843	4	-165.05807268644872	-8.503702596252387	61.30702968709372	-39.97780941781972	-349.2228196505922	20.0	0.0	1040	50200	-162.49107760955317	-8.18110852870684
327.5376615524292	5	-154.2159157487895	-7.861395872889132	64.68053187350708	-26.399068237803192	-380.0143295037661	20.0	0.0	1040	60240	-172.75968167587584	-8.516301625672423
381.79999017715454	6	-158.71328356903715	-8.10255456120636	68.45747253078441	-5.068451771769684	-364.7915339578295	19.936507936507937	1.0059034614447528	1040	70280	-159.12876126494518	-7.593834354933076
436.13397765159607	7	-159.24297415393184	-7.871815134782451	59.41721566037401	-31.574643402698616	-336.1425377754838	20.0	0.0	1040	80320	-176.31527386292643	-8.69139777499379
490.57585859298706	8	-160.7027606003118	-7.854273917853895	62.581225054616155	-22.565034470597453	-293.16511518012175	20.0	0.0	1040	90360	-144.91344384624472	-7.802582681553582
544.8532388210297	9	-157.9755167241354	-7.681830111512274	70.24294186649261	-28.881591814794856	-338.69756395117105	20.0	0.0	1040	100400	-177.56804690314496	-8.572234692467696
598.7172882556915	10	-138.93146882030112	-6.447974935786402	60.50120154652001	-25.169362765561793	-354.25837839283355	20.0	0.0	1040	110440	-152.32870491072273	-6.966632442092314
653.1889622211456	11	-150.96081924733792	-6.956727723905932	66.03773313840074	-25.54690255889081	-325.7939226706427	20.0	0.0	1040	120480	-149.18620432390554	-6.4130797332502425
707.60857629776	12	-141.99768148101163	-6.441542095587219	61.701175350687976	-24.341494760459902	-363.89534166549527	20.0	0.0	1040	130520	-145.7888930099058	-6.700213426083336
761.5781273841858	13	-143.81611742646092	-6.367240425735335	65.08726093322939	-21.581658267219574	-314.94652831699176	20.0	0.0	1040	140560	-140.25158412724141	-6.619300261781622
816.0909292697906	14	-152.9919724684966	-6.924351531227954	63.98962016031939	-22.535854852872845	-322.7507238898987	20.0	0.0	1040	150600	-135.8859444038588	-6.593041022728457
870.5732007026672	15	-148.15251803238144	-6.367457594019329	65.96965803015014	-23.829951918832606	-400.83481785701116	20.0	0.0	1040	160640	-130.351542578873	-5.536089074741056
925.0269758701324	16	-146.88688344522154	-6.327498144124772	70.36471419630213	-16.223247439226956	-408.47649677331134	20.0	0.0	1040	170680	-141.77070524371513	-6.147559659710059
978.8502223491669	17	-141.0210069748205	-5.965899427770508	69.52045792159018	-25.411283760293184	-345.79435018303263	20.0	0.0	1040	180720	-165.32198432301507	-7.221012985429342
1033.1373903751373	18	-129.45186833579967	-5.417140144426829	57.47685365975218	-25.287299849767443	-313.91895988115044	20.0	0.0	1040	190760	-122.20653413023807	-4.69417491800474
1087.326016664505	19	-145.10008131684592	-6.073179795139354	67.745047250666	-32.00390601287615	-358.54425493380245	20.0	0.0	1040	200800	-131.1315080954235	-5.636829249736205
